0 	 4 	 -1.0
0 	 1 	 -1.0
122 	 4 	 29.5
0 	 1 	 -1.0
0 	 28 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
698 	 262 	 1.6641221374
698 	 262 	 1.6641221374
0 	 2 	 -1.0
1548 	 275 	 4.62909090909
0 	 6 	 -1.0
22 	 3 	 6.33333333333
0 	 1 	 -1.0
151 	 1 	 150.0
0 	 1 	 -1.0
628 	 366 	 0.715846994536
130 	 1 	 129.0
0 	 1 	 -1.0
134 	 5 	 25.8
2602 	 8 	 324.25
91 	 1 	 90.0
0 	 1 	 -1.0
16 	 1 	 15.0
113 	 147 	 -0.231292517007
0 	 3 	 -1.0
134 	 5 	 25.8
0 	 1 	 -1.0
0 	 977 	 -1.0
22 	 3 	 6.33333333333
0 	 1 	 -1.0
0 	 1 	 -1.0
1997 	 761 	 1.62417871222
628 	 366 	 0.715846994536
97 	 1 	 96.0
0 	 1 	 -1.0
0 	 4 	 -1.0
0 	 3 	 -1.0
0 	 3 	 -1.0
0 	 3 	 -1.0
0 	 3 	 -1.0
0 	 6 	 -1.0
1188 	 18 	 65.0
33 	 3 	 10.0
9251 	 1753 	 4.27723901882
0 	 21 	 -1.0
0 	 25 	 -1.0
2729 	 49 	 54.693877551
86 	 34 	 1.52941176471
95 	 1 	 94.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 102 	 -1.0
0 	 3 	 -1.0
0 	 3 	 -1.0
0 	 6 	 -1.0
0 	 1 	 -1.0
95 	 1 	 94.0
0 	 3 	 -1.0
0 	 102 	 -1.0
0 	 102 	 -1.0
0 	 515 	 -1.0
1127 	 2284 	 -0.506567425569
0 	 1 	 -1.0
136 	 4 	 33.0
175 	 1 	 174.0
0 	 102 	 -1.0
94 	 3 	 30.3333333333
47 	 5 	 8.4
0 	 45 	 -1.0
794 	 467 	 0.700214132762
87 	 1 	 86.0
0 	 2 	 -1.0
0 	 4 	 -1.0
0 	 77 	 -1.0
30 	 1 	 29.0
47 	 5 	 8.4
0 	 1 	 -1.0
1127 	 2284 	 -0.506567425569
68 	 4 	 16.0
0 	 7 	 -1.0
794 	 467 	 0.700214132762
145 	 1 	 144.0
21952 	 11253 	 0.950768683907
0 	 4 	 -1.0
1127 	 2284 	 -0.506567425569
0 	 2 	 -1.0
145 	 1 	 144.0
68 	 4 	 16.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 3 	 -1.0
68 	 4 	 16.0
0 	 2 	 -1.0
0 	 33 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
66 	 2 	 32.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 340 	 -1.0
0 	 10 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 20 	 -1.0
0 	 13 	 -1.0
0 	 4 	 -1.0
0 	 13 	 -1.0
0 	 3 	 -1.0
0 	 4 	 -1.0
0 	 7 	 -1.0
0 	 2 	 -1.0
0 	 5 	 -1.0
176 	 2 	 87.0
0 	 2 	 -1.0
0 	 2 	 -1.0
36 	 1 	 35.0
0 	 2 	 -1.0
0 	 3 	 -1.0
0 	 1 	 -1.0
0 	 340 	 -1.0
0 	 1 	 -1.0
36 	 1 	 35.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 5 	 -1.0
0 	 11 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 3 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 3 	 -1.0
0 	 3 	 -1.0
0 	 14 	 -1.0
0 	 1 	 -1.0
29 	 1 	 28.0
0 	 5 	 -1.0
0 	 1 	 -1.0
0 	 15 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
29 	 1 	 28.0
0 	 19 	 -1.0
0 	 1 	 -1.0
83 	 7 	 10.8571428571
0 	 2 	 -1.0
0 	 4 	 -1.0
0 	 3 	 -1.0
0 	 19 	 -1.0
83 	 7 	 10.8571428571
0 	 9 	 -1.0
0 	 1 	 -1.0
0 	 19 	 -1.0
83 	 7 	 10.8571428571
0 	 4 	 -1.0
0 	 4 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 9 	 -1.0
0 	 3 	 -1.0
0 	 1 	 -1.0
0 	 9 	 -1.0
0 	 9 	 -1.0
0 	 9 	 -1.0
0 	 1 	 -1.0
0 	 2 	 -1.0
0 	 3 	 -1.0
0 	 12 	 -1.0
0 	 53 	 -1.0
0 	 1 	 -1.0
40 	 1 	 39.0
40 	 1 	 39.0
142 	 1 	 141.0
0 	 3 	 -1.0
107 	 1 	 106.0
0 	 3 	 -1.0
107 	 1 	 106.0
53 	 69 	 -0.231884057971
0 	 3 	 -1.0
0 	 3 	 -1.0
52 	 3 	 16.3333333333
34 	 1 	 33.0
34 	 1 	 33.0
0 	 1 	 -1.0
5 	 1 	 4.0
52 	 3 	 16.3333333333
5 	 1 	 4.0
52 	 3 	 16.3333333333
52 	 3 	 16.3333333333
0 	 1 	 -1.0
147 	 2 	 72.5
0 	 1 	 -1.0
51 	 1 	 50.0
0 	 1 	 -1.0
68 	 1 	 67.0
68 	 1 	 67.0
147 	 2 	 72.5
51 	 1 	 50.0
75 	 1 	 74.0
147 	 2 	 72.5
0 	 1 	 -1.0
0 	 1 	 -1.0
0 	 1 	 -1.0
53 	 1 	 52.0
101 	 1 	 100.0
101 	 1 	 100.0
102 	 2 	 50.0
343 	 6208 	 -0.94474871134
102 	 2 	 50.0
102 	 2 	 50.0
41 	 2 	 19.5
63 	 1 	 62.0
41 	 2 	 19.5
62 	 1 	 61.0
0 	 1 	 -1.0
62 	 1 	 61.0
133 	 1 	 132.0
133 	 1 	 132.0
18 	 796 	 -0.977386934673
35 	 1 	 34.0
53 	 1 	 52.0
38 	 1 	 37.0
78 	 1 	 77.0
107 	 1 	 106.0
89 	 1 	 88.0
89 	 1 	 88.0
107 	 1 	 106.0
0 	 1 	 -1.0
0 	 1 	 -1.0
78 	 1 	 77.0
291 	 928 	 -0.686422413793
13 	 1 	 12.0
61 	 1 	 60.0
61 	 1 	 60.0
94 	 1 	 93.0
94 	 1 	 93.0
158 	 1 	 157.0
48 	 1 	 47.0
48 	 1 	 47.0
113 	 1 	 112.0
113 	 1 	 112.0
158 	 1 	 157.0
7 	 1 	 6.0
99 	 1 	 98.0
99 	 1 	 98.0
7 	 1 	 6.0
10 	 1 	 9.0
10 	 1 	 9.0
109 	 1 	 108.0
113 	 1 	 112.0
113 	 1 	 112.0
291 	 928 	 -0.686422413793
0 	 1 	 -1.0
13 	 1 	 12.0
58 	 11 	 4.27272727273
